Distance_from_Start_m,ATE_m,Seconds_from_Start
0.9845578133595738,3.2139230353380888,3.599900007247925
0.9946775959659345,3.441975470274688,3.630000114440918
1.0053152648835124,3.0695670135249586,3.6600000858306885
1.0194297964024823,3.2314732281701444,3.6999001502990723
1.0300984420522357,2.8995342000440294,3.7299001216888428
1.0410907120634754,3.1134086544962636,3.7599000930786133
1.056414223410422,2.8138146476164723,3.7999000549316406
1.0724070342953165,2.904949565470491,3.8400001525878906
1.080500241323436,2.803755785230427,3.8600001335144043
1.0964178416450925,2.750005602361866,3.899900197982788
1.1084884671466977,2.722031417711865,3.9299001693725586
1.1208808034881628,2.553622257815533,3.959900140762329
1.1375796058404275,2.757134526422946,3.9999001026153564
1.1545200898949046,2.4386324698913904,4.039900064468384
1.1630547252122454,2.8382577167595002,4.06000018119812
1.179693535265852,2.2558677277544055,4.1000001430511475
1.195412313844355,2.722377454189638,4.140000104904175
1.2030471026430054,2.0095805540703897,4.160200119018555
1.2181010057913588,2.561788798451885,4.199900150299072
1.232535339859822,1.7911843714454214,4.2399001121521
1.2392955173722844,2.4839841995134426,4.259900093078613
1.252891472653176,1.7201594044645778,4.299900054931641
1.2661179612272457,2.463302963183817,4.340000152587891
1.2719368958376362,1.7066924796056009,4.360000133514404
1.2836952970895072,2.447107583282456,4.399900197982788
1.295388885076092,1.6585168235551422,4.439900159835815
1.3008952450352664,2.467382724096906,4.460000038146973
1.3115239796730302,1.8047830635701974,4.4999001026153564
1.3195152248826332,2.5167897291004326,4.530600070953369
1.3270391866050237,1.8949792552491496,4.56000018119812
1.336770579105586,2.504867398101772,4.6000001430511475
1.344791800957648,1.995543279971705,4.640000104904175
1.3480963432860196,2.455713584171789,4.6600000858306885
1.3541262686586921,2.1577418043485728,4.700000047683716
1.357932841920827,2.392405385496771,4.7399001121521
1.359132841920827,2.3975129783064753,4.759900093078613
1.36085910957099,2.2804709585045426,4.800000190734863
1.3640933018967496,2.5534367576135595,4.840000152587891
1.3658511414798744,2.199666448449404,4.860000133514404
1.3716640581316077,2.8174389566781244,4.899900197982788
1.3791986450479556,2.1655018752811586,4.939900159835815
1.3838698333336064,2.932607458454306,4.959900140762329
1.3938096522454377,2.2573396180427587,4.9999001026153564
1.402086124924061,3.0512876530036444,5.029900074005127
1.4108205396153841,2.4603028925525536,5.0599000453948975
1.423640055986917,3.13067484543291,5.099900007247925
1.4336645260477232,2.6628437803264404,5.1301000118255615
1.4439290279840082,3.159272908247775,5.159900188446045
1.4584510801805817,2.690207217728663,5.199900150299072
1.4698834902502038,3.270081866855931,5.229900121688843
1.4815886173319575,2.781745133324143,5.259999990463257
1.497395261504583,3.2782444732434453,5.299900054931641
1.5096014074974835,2.8791069279172086,5.329900026321411
1.5221221902206203,3.5986890345721583,5.359899997711182
1.538869727352987,3.06449999211945,5.399900197982788
1.5514986623833054,3.69379272373734,5.429900169372559
1.563871616759686,3.265926842115426,5.459900140762329
1.5798325064591985,3.7700606536669206,5.4999001026153564
1.5915260944457832,3.48364706017875,5.5299999713897705
1.6023172945643982,3.94583567900259,5.560100078582764
1.6167550921803784,3.662196516312171,5.599900007247925
1.6272016227049113,3.985237209101934,5.629899978637695
1.6378035093294703,3.8635389714340107,5.6600000858306885
1.6512027630400319,4.128370985462922,5.699900150299072
1.6608655783647703,4.200990017875707,5.730300188064575
1.6695753429999372,4.287661104410706,5.759999990463257
1.6804201574289626,4.365459228297283,5.799900054931641
1.6878592433943214,4.558277509566375,5.829900026321411
1.6945330728797068,4.712768547382618,5.860000133514404
1.70280531562276,4.824358688192073,5.899900197982788
1.7084320375814142,5.089710916118692,5.930000066757202
1.7133289754000922,5.13467685109724,5.959900140762329
1.7191350067468902,5.408528740345176,6.0
1.7231187236042984,5.274190895971164,6.029900074005127
1.7263513695793475,5.611233347269386,6.060400009155273
1.7298513695793476,5.422295218300578,6.099900007247925
1.7316233740940143,5.841991376008358,6.129899978637695
1.732572057392065,5.7223598560944104,6.1600000858306885
1.7337803619894245,6.070060548872216,6.200000047683716
1.734363457178909,5.935530516389996,6.229900121688843
1.7351444821464996,6.266724537803741,6.259900093078613
1.7371668569881153,6.14996757036991,6.299900054931641
1.7387063374199494,6.465251032691328,6.329900026321411
1.7405118844284762,6.347233221798022,6.360000133514404
1.7436005734707725,6.716122611472617,6.399900197982788
1.7465229013100128,6.648553079420306,6.429900169372559
1.7494400917391757,7.006035606128103,6.459900140762329
1.7531184065707257,6.895514387488726,6.4999001026153564
1.7564485717317948,7.280905597178484,6.5299999713897705
1.7596454452044241,7.231265669485401,6.5599000453948975
1.7634990149780236,7.631527243972901,6.599800109863281
1.7662666854786433,7.626641076663612,6.629899978637695
1.7688298866022385,8.114383276970825,6.659900188446045
1.7717794628429893,8.191213879323012,6.699900150299072
1.7739474111818572,8.619223083679431,6.729900121688843
1.7756591354587197,8.69258536848312,6.759900093078613
1.7775696327761739,9.117325845769955,6.799800157546997
1.7787272164664527,9.233154440783576,6.830100059509277
1.779808881849092,9.573780417913461,6.859899997711182
1.7812954887238237,9.622011857544111,6.899900197982788
1.7821954887238238,9.85885758151367,6.929900169372559
1.7835296551302364,9.915535942962553,6.959900140762329
1.78488980218111,10.171762306110386,6.9999001026153564
1.7857022060215735,10.259765387397206,7.0299999713897705
1.7865388660481076,10.513642392342742,7.0599000453948975
1.7876613632641398,10.595473576944785,7.099900007247925
1.7883962101869748,10.867509608366795,7.129899978637695
1.790107934463837,10.900720879936342,7.159900188446045
1.7927517952771175,11.208672203972892,7.19980001449585
1.7945929905410698,11.228933407068038,7.229900121688843
1.7967143108846295,11.446376191762614,7.259999990463257
1.7991205527677328,11.549068152911607,7.299900054931641
1.8010020415399555,11.76831819113106,7.329900026321411
1.8022389732276407,11.85814093796406,7.359899997711182
1.8037489401146949,12.009039971895861,7.399900197982788
1.8044837870375297,12.105917634221871,7.429900169372559
1.8052900128123597,12.24974217526227,7.459900140762329
1.8059380868822004,12.296139128303468,7.4999001026153564
1.8066522297250547,12.426636581628713,7.529900074005127
1.8074888897515888,12.542336583196573,7.5599000453948975
1.8085934258533074,12.763976953779101,7.599800109863281
1.8094058296937712,12.919020517245814,7.629800081253052
1.8101129364749577,13.109164505941537,7.659900188446045
1.8111569671258487,13.213982318032388,7.700000047683716
1.8118849781147768,13.336479396621217,7.729900121688843
1.812612989103705,13.454557076585852,7.759900093078613
1.8136617979518752,13.580756514535615,7.799900054931641
1.8143251229099462,13.721934290584011,7.829900026321411
1.8149333991629761,13.902906932417885,7.859899997711182
1.8158553536087054,13.981533715480927,7.899900197982788
